醫事機構代碼,醫事機構名稱,醫事機構地址,醫事機構電話,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5903230085,翔新藥局,臺中市東區東英１７街１６７－３號,(04)22131269,12,4,2020/02/07 19:40:05
5903230094,平祐健保藥局,臺中市東區旱溪東路１段２９７號１樓,(04)22113898,2,0,2020/02/07 19:40:05
5903230165,快安堂藥局,臺中市東區旱溪街８０之１１號,(04)22115983,0,1,2020/02/07 19:40:05
5903240143,利民藥局,臺中市西區四維街２３號１樓,(04)22292931,0,12,2020/02/07 19:40:05
5903240152,陽光藥局,臺中市西區中美街３０５號１樓,(04)23020711,0,6,2020/02/07 19:40:05
5903240170,美村全成藥局,臺中市西區美村路１段２２２號１樓,(04)23014006,0,12,2020/02/07 19:40:05
5903240330,大樹五權藥局,臺中市西區五權路９７之１號１樓,(04)22022910,156,74,2020/02/07 19:40:05
5903240358,早齋藥局,臺中市西區美村路一段３４２號１樓,(04)23029168,0,28,2020/02/07 19:40:05
5903240376,台丞藥局,臺中市西區三民路一段１６６－５號,(04)22279666,2,0,2020/02/07 19:40:05
5903240394,好好誠美藥局,臺中市西區向上北路１８６號１樓,(04)23022838,0,4,2020/02/07 19:40:05
5903240410,德芳美村藥局,臺中市西區美村路一段６８１、６８３號１樓,(04)23782848,0,2,2020/02/07 19:40:05
5903250103,忠孝德侑健保藥局,臺中市南區正義街１５９號,(04)22851400,0,10,2020/02/07 19:40:05
5903250176,弘大美妝藥局,臺中市南區南門路１１５號１樓,(04)22859180,0,2,2020/02/07 19:40:05
5903250309,台杏藥局,臺中市南區復興路三段３３７號,(04)22218087,8,0,2020/02/07 19:40:05
5903250381,大樹美村藥局,臺中市南區美村南路１２４號,(04)22621113,120,50,2020/02/07 19:40:05
5903250443,千美台安藥局,臺中市南區美村南路２６３號,(04)22602101,0,6,2020/02/07 19:40:05
5903250505,心安藥局,臺中市南區國光路２４１號１樓,(04)22858773,0,2,2020/02/07 19:40:05
5903250514,泰友藥局,臺中市南區復興路二段９９巷１３號１樓,(04)22615701,2,0,2020/02/07 19:40:05
5903260163,康甫藥師藥局,臺中市北區進化北路３６６號１樓,(04)22366682,0,2,2020/02/07 19:40:05
5903260270,冠安藥局,臺中市北區進化路５１０、５１２號,(04)22335770,98,24,2020/02/07 19:40:05
5903260341,台中漢口藥局,臺中市北區漢口路３段１８３號,(04)22936166,10,0,2020/02/07 19:40:05
5903260387,台中大樹藥局,臺中市北區漢口路３段２６１號,(04)22981113,122,50,2020/02/07 19:40:05
5903260421,忠明小林健保藥局,臺中市北區忠明路１６１號,(04)22013666,0,24,2020/02/07 19:40:05
5903260449,喜樂藥局,臺中市北區中清路１段３１號,(04)22060423,2,6,2020/02/07 19:40:05
5903260501,瑞鋒藥師藥局,臺中市北區育德路１６號,(04)22020786,0,8,2020/02/07 19:40:05
5903260547,源順大藥局,臺中市北區健行路４８４號,(04)22072651,0,8,2020/02/07 19:40:05
5903260592,台中丁丁藥局,臺中市北區漢口路４段２５５號,(04)22374596,0,4,2020/02/07 19:40:05
5903260618,中清小林健保藥局,臺中市北區中清路一段８６、８８號１樓,(04)22034197,4,18,2020/02/07 19:40:05
5903260636,進化瑞昌藥局,臺中市北區進化路３３２號,(04)23608199,1,22,2020/02/07 19:40:05
5903260654,康新藥局,臺中市北區五權路２３２號,(04)22020008,0,48,2020/02/07 19:40:05
5903260707,新藥林藥局,臺中市北區健行路４４５－５號１樓,(04)22053458,4,0,2020/02/07 19:40:05
5903260743,黎明安德藥局,臺中市北區中清路１段８５２號１樓,(04)22956098,0,22,2020/02/07 19:40:05
5903260752,躍獅達心藥局,臺中市北區雙十路二段１８７號１樓,(04)22344548,10,2,2020/02/07 19:40:05
5903260798,光恒藥局,臺中市北區五權路２６１號１樓,(04)22068638,0,14,2020/02/07 19:40:05
5903260805,鐘藥局,臺中市北區梅豐街７９號１樓,(04)22334187,0,52,2020/02/07 19:40:05
5903270025,祐生藥局,臺中市西屯區文華路３之１號１樓,(04)24517169,6,0,2020/02/07 19:40:05
5903270089,信心藥局,臺中市西屯區四川路１９０號,(04)23163430,0,2,2020/02/07 19:40:05
5903270105,樂得好大藥局,臺中市西屯區上石路２號１樓,(04)24521173,0,4,2020/02/07 19:40:05
5903270301,宥承藥局,臺中市西屯區西屯路３段１４８－１６號,(04)24626559,2,0,2020/02/07 19:40:05
5903270310,弘福藥師藥局,臺中市西屯區西屯路３段１６６－２１號１樓,(04)24611916,8,0,2020/02/07 19:40:05
5903270365,麒霖藥局,臺中市西屯區福順路３０７號１樓,(04)24638978,0,2,2020/02/07 19:40:05
5903270374,富康家健保藥局,臺中市西屯區漢成四街８號,(04)23174741,0,2,2020/02/07 19:40:05
5903270392,瑞德大藥局,臺中市西屯區中清西二街８４號,(04)22939820,4,0,2020/02/07 19:40:05
5903270409,維恩藥局,臺中市西屯區甘肅路一段１９５號,(04)23174277,6,0,2020/02/07 19:40:05
5903270570,百富藥局,臺中市西屯區福上巷１６號,(04)22970708,154,50,2020/02/07 19:40:05
5903270598,瑞晟中西藥局,臺中市西屯區大信街５０－１號,(04)23157228,203,84,2020/02/07 19:40:05
5903270712,漢諾威藥局,臺中市西屯區青海路一段１１４號１樓,(04)23174323,0,6,2020/02/07 19:40:05
5903270721,舒健藥局,臺中市西屯區西屯路二段２５５號２樓,(04)27077858,12,40,2020/02/07 19:40:05
5903270730,台榮藥局,臺中市西屯區東大路１段１９號,(04)23581786,0,56,2020/02/07 19:40:05
5903270749,大墩藥局,臺中市西屯區大墩１９街６８號１樓,(04)23209602,6,4,2020/02/07 19:40:05
5903270801,榮友藥局,臺中市西屯區臺灣大道四段１７４２號,(04)23508392,2,28,2020/02/07 19:40:05
5903270829,長穎藥局,臺中市西屯區西屯路二段１００之２１號１樓,(04)23151176,204,48,2020/02/07 19:40:05
5903270838,西屯長安藥局,臺中市西屯區成都路３６８號,(04)23219991,150,66,2020/02/07 19:40:05
5903270865,尚禾藥局,臺中市西屯區青海路一段６５號,(04)23147688,2,0,2020/02/07 19:40:05
5903270874,熊健康藥局,臺中市西屯區太原路一段２３２號,(04)23163505,101,32,2020/02/07 19:40:05
5903270918,全成西屯藥局,臺中市西屯區黎明路三段２２１、２２３號1樓,(04)24512290,6,0,2020/02/07 19:40:05
5903270927,河南小林健保藥局,臺中市西屯區河南路二段２９８號１樓,(04)24512830,6,10,2020/02/07 19:40:05
5903270936,新元藥局,臺中市西屯區文心路三段５３２號１樓,(04)23121383,1,20,2020/02/07 19:40:05
5903270963,源興大藥局,臺中市西屯區西屯路二段１２號,(04)23143045,15,1,2020/02/07 19:40:05
5903271004,西屯青育藥師藥局,臺中市西屯區西屯路二段２９５－３號１樓,(04)27077898,0,4,2020/02/07 19:40:05
5903271022,西屯藥局,臺中市西屯區西屯路三段１５０－４５號１樓,(04)24621822,152,68,2020/02/07 19:40:05
5903271031,美十樂中科藥局,臺中市西屯區西屯路三段１６６－６５號１樓,(04)24733646,2,2,2020/02/07 19:40:05
5903271040,美康逢甲健保藥局,臺中市西屯區福星路４３１號１樓、４３１－１號２樓,(04)24528707,2,30,2020/02/07 19:40:05
5903271068,西墩藥局,臺中市西屯區黎明路三段２７５、２７７號１樓,(04)24510770,158,64,2020/02/07 19:40:05
5903271086,常春藤藥局,臺中市西屯區福康路８０號１樓,(04)24619296,6,2,2020/02/07 19:40:05
5903280067,博川健保藥局,臺中市南屯區大墩５街２９８號１樓,(04)24732995,16,0,2020/02/07 19:40:05
5903280165,南屯福倫藥局,臺中市南屯區南屯路２段３１７號,(04)24758018,0,2,2020/02/07 19:40:05
5903280245,大墩何藥局,臺中市南屯區大敦南路４３１號１．２樓,(04)24710655,4,0,2020/02/07 19:40:05
5903280325,亞洲連鎖大藥局,臺中市南屯區黎明路２段１３３、１３５號,(04)23812886,0,2,2020/02/07 19:40:05
5903280334,長益藥局,臺中市南屯區忠勇路９９號,(04)23899383,0,2,2020/02/07 19:40:05
5903280487,康詮藥師藥局,臺中市南屯區大墩路７３２號,(04)23286688,4,40,2020/02/07 19:40:05
5903280576,佑全黎明藥局,臺中市南屯區黎明路２段２６６號,(04)23805560,2,0,2020/02/07 19:40:05
5903280585,康得藥局,臺中市南屯區向上路三段４５號,(04)23820981,4,0,2020/02/07 19:40:05
5903280594,東林藥局,臺中市南屯區黎明路二段１４０號,(04)23810567,16,0,2020/02/07 19:40:05
5903280601,方昇藥局,臺中市南屯區大墩路８１３號１樓,(04)23288818,0,4,2020/02/07 19:40:05
5903280647,澄光人文藥局,臺中市南屯區干城街３０５號,(04)22530303,0,2,2020/02/07 19:40:05
5903280665,和平藥師藥局,臺中市南屯區大墩十街１９２號,(04)23260008,0,12,2020/02/07 19:40:05
5903280718,樂活藥局,臺中市南屯區大聖街３３２號１樓,(04)23106301,0,8,2020/02/07 19:40:05
5903280727,大樹南屯藥局,臺中市南屯區向上路一段６４３號１樓,(04)24758887,170,50,2020/02/07 19:40:05
5903280763,全順藥局,臺中市南屯區永春東路３３９號１樓,(04)24730983,0,2,2020/02/07 19:40:05
5903280781,美十樂藥局,臺中市南屯區東興路二段２７９號１樓,(04)23806288,0,2,2020/02/07 19:40:05
5903290063,承恩藥局,臺中市北屯區北屯路４４１－１號１樓,(04)22467857,0,32,2020/02/07 19:40:05
5903290090,瑞士藥局,臺中市北屯區北屯路１９２－３號１樓,(04)22344853,0,28,2020/02/07 19:40:05
5903290198,健康達人藥局,臺中市北屯區遼寧路１段６３號,(04)22471172,0,6,2020/02/07 19:40:05
5903290312,大連大愛藥局,臺中市北屯區大連路２段２２１號,(04)22428899,0,8,2020/02/07 19:40:05
5903290385,元復藥局,臺中市北屯區東山路１段２２５－７號,(04)24362075,16,4,2020/02/07 19:40:05
5903290456,百禾藥局中清店,臺中市北屯區中清路２段６００號１樓,(04)22980980,2,0,2020/02/07 19:40:05
5903290483,兩隻老虎藥局,臺中市北屯區崇德路２段１２號,(04)22364635,0,1,2020/02/07 19:40:05
5903290518,佳美藥局,臺中市北屯區東山路１段２６５號１樓,(04)24363658,0,2,2020/02/07 19:40:05
5903290572,合健藥局,臺中市北屯區大連路一段５４－１號,(04)22951833,2,0,2020/02/07 19:40:05
5903290689,大德安藥局,臺中市北屯區景賢路２３６號,(04)24378351,0,6,2020/02/07 19:40:05
5903290714,寶昇藥局,臺中市北屯區東山路一段２１６－２４號１樓,(04)24371393,0,8,2020/02/07 19:40:05
5903290723,崙湞藥局,臺中市北屯區進化北路４５號,(04)22370189,0,26,2020/02/07 19:40:05
5903290732,小蕃茄藥局,臺中市北屯區山西路二段２６２號,(04)22951900,18,0,2020/02/07 19:40:05
5903290787,新一代何藥局,臺中市北屯區環中東路二段２６６、２６８號１樓,(04)24364366,0,4,2020/02/07 19:40:05
5903290796,大樹北屯藥局,臺中市北屯區松竹路二段４１１號,(04)22422262,192,46,2020/02/07 19:40:05
5903290803,英全藥局,臺中市北屯區北平路三段３４號,(04)22345179,2,0,2020/02/07 19:40:05
5903290867,軍功啄木鳥藥局,臺中市北屯區軍功路二段１７５號,(04)22390160,2,0,2020/02/07 19:40:05
5903290876,北屯軍功藥局,臺中市北屯區軍功路一段７５２號,(04)24375111,144,48,2020/02/07 19:40:05
5903290885,全成北屯藥局,臺中市北屯區北屯路４３９－１１號１樓,(04)22463518,0,4,2020/02/07 19:40:05
5903290938,中清崙湞藥局,臺中市北屯區中清路二段２９６號１樓,(04)22990409,0,26,2020/02/07 19:40:05
5903290965,崇德藥局,臺中市北屯區崇德路二段３１號,(04)22361331,138,48,2020/02/07 19:40:05
5905010018,永麗藥師藥局,臺南市新營區三民路７６之１０號,(06)6377898,8,24,2020/02/07 19:40:05
5905010045,台新藥局,臺南市新營區中正路８６號,(06)6350048,0,34,2020/02/07 19:40:05
5905010072,長壽藥局,臺南市新營區中山路２１９號,(06)6324001,2,44,2020/02/07 19:40:05
5905010090,菁安連鎖健保藥局民治店,臺南市新營區民治路１０之１號１樓,(06)6351678,6,10,2020/02/07 19:40:05
5905010107,李藥師健康藥局,臺南市新營區大宏里民族路２１號,(06)6328359,0,4,2020/02/07 19:40:05
5905010125,宏泰大藥局,臺南市新營區新東里東興８街２７號,(06)6327801,0,4,2020/02/07 19:40:05
5905010134,聖佳藥局,臺南市新營區大宏里民治路２９巷２６－１３號１樓,(06)6330623,0,70,2020/02/07 19:40:05
5905010152,謙和藥師藥局,臺南市新營區延平路１０１之２號,(06)6322957,0,36,2020/02/07 19:40:05
5905010161,安佳藥局,臺南市新營區民治路３７４號１樓,(06)6560535,0,14,2020/02/07 19:40:05
5905010189,華陞藥局,臺南市新營區三民路１０６號１樓,(06)6329777,2,0,2020/02/07 19:40:05
5905010214,大樹新營藥局,臺南市新營區民權路７４、７６、７８號１樓,(06)6328300,160,74,2020/02/07 19:40:05
5905030010,美恩健保藥局,臺南市白河區永安里中山路８１號１樓,(06)6858865,8,0,2020/02/07 19:40:05
5905030038,美尚藥局,臺南市白河區白河里康樂路４３號,(06)6853538,6,2,2020/02/07 19:40:05
5905030074,優生藥局,臺南市白河區新起街２－１９號,(06)6831583,34,56,2020/02/07 19:40:05
5905040070,華笙藥局,臺南市麻豆區中山路１５０－１０號,(06)5715568,218,66,2020/02/07 19:40:05
5905040089,徠德藥局,臺南市麻豆區文昌路１４－２號,(06)5711393,0,36,2020/02/07 19:40:05
5905040105,幸福藥局,臺南市麻豆區光復路１２７號１樓,(06)5720977,6,30,2020/02/07 19:40:05
5905040114,禾泰藥局,臺南市麻豆區中正路５９－３號１樓,(06)5720389,1,6,2020/02/07 19:40:05
5905040123,麻豆啄木鳥藥局,臺南市麻豆區興國路５６－２２號１樓,(06)5714786,2,2,2020/02/07 19:40:05
5905040132,大樹麻豆藥局,臺南市麻豆區中山路４８、５０號１樓,(06)5716556,166,62,2020/02/07 19:40:05
5905050012,延平藥局,臺南市佳里區延平路４５號,(06)7236185,0,34,2020/02/07 19:40:05
5905050094,建昌藥局佳里店,臺南市佳里區光復路３７１號,(06)7221369,0,2,2020/02/07 19:40:05
5905050156,延興藥局,臺南市佳里區鎮山里延平路７６號１樓,(06)7238544,2,10,2020/02/07 19:40:05
5905050165,德昌藥局佳里店,臺南市佳里區光復路２３３號,(06)7232388,2,0,2020/02/07 19:40:05
5905050209,大樹佳里藥局,臺南市佳里區延平路２３７號１樓,(06)7231323,340,112,2020/02/07 19:40:05
5905060054,全家康藥師藥局,臺南市新化區北勢里中正路１２０７號,(06)5980866,2,0,2020/02/07 19:40:05
5905060090,加賀藥局,臺南市新化區忠孝路２８１號,(06)5983865,0,2,2020/02/07 19:40:05
5905060116,美華健保藥局,臺南市新化區中山路４８７號１樓,(06)5907859,6,0,2020/02/07 19:40:05
5905060125,美麗安藥局,臺南市新化區護國里中山路１５０－１號１樓,(06)5909509,0,19,2020/02/07 19:40:05
5905060134,得安藥局,臺南市新化區忠孝路１１８號１樓,(06)5981333,0,12,2020/02/07 19:40:05
5905060143,來德藥局,臺南市新化區護國里中山路２３２號,(06)5800193,0,28,2020/02/07 19:40:05
5905060161,和德藥局新化店,臺南市新化區清水里中山路４２０號１樓,(06)5802518,0,18,2020/02/07 19:40:05
5905070069,善欣藥局,臺南市善化區光文里大成路９８號１樓,(06)5833363,66,32,2020/02/07 19:40:05
5905070121,大樹善化藥局,臺南市善化區民權路５４、５６、５８號１樓,(06)5830550,110,42,2020/02/07 19:40:05
5905080038,大樹學甲藥局,臺南市學甲區中正路１３５號１樓,(06)7820001,328,118,2020/02/07 19:40:05
5905080047,生祥大藥局學甲店,臺南市學甲區華宗路３７６號１樓,(06)7838462,4,6,2020/02/07 19:40:05
5905090025,中山藥局,臺南市柳營區中山西路二段１４５號１樓,(06)6221696,0,2,2020/02/07 19:40:05
5905090034,維康藥局柳營店,臺南市柳營區太康里２０１－１０號,(06)6226228,2,42,2020/02/07 19:40:05
5905100035,華恩藥局,臺南市後壁區墨林里１９８號,(06)6623491,0,36,2020/02/07 19:40:05
5905100062,美尚藥局後壁店,臺南市後壁區後壁里１６８－８號,(06)6871138,6,0,2020/02/07 19:40:05
5905120019,復興藥局,臺南市下營區營前里復興街８７號１樓,(06)6898472,0,24,2020/02/07 19:40:05
5905120055,維任藥局,臺南市下營區中正北路７號,(06)6892259,0,20,2020/02/07 19:40:05
5905130024,人大藥局,臺南市六甲區中山路７號,(06)6988802,2,0,2020/02/07 19:40:05
5905170037,建昌藥局,臺南市七股區大寮里１之１１號,(06)7873777,2,0,2020/02/07 19:40:05
5905200030,新和德健保藥局,臺南市新市區中正路３１９－１號,(06)5997603,0,4,2020/02/07 19:40:05
5905200058,欣和德藥局,臺南市新市區中正路２００號,(06)5895658,4,0,2020/02/07 19:40:05
5905200085,大樹新市藥局,臺南市新市區中正路４９、５１號１樓,(06)5892552,154,50,2020/02/07 19:40:05
5905270087,嘉鶴藥局,臺南市仁德區仁和里二空路９８號１樓,(06)2680608,2,0,2020/02/07 19:40:05
5905270112,昱欣藥局,臺南市仁德區中正路２段１１８１號１樓,(06)2798970,10,20,2020/02/07 19:40:05
5905270121,安麗兒藥局仁德店,臺南市仁德區新田里中正路二段４４５號,(06)2498619,2,0,2020/02/07 19:40:05
5905270149,尚澄藥局,臺南市仁德區中正路二段１０９０號,(06)2705580,1,0,2020/02/07 19:40:05
5905270176,大樹仁德藥局,臺南市仁德區中正路二段１１５２號１樓,(06)2797466,148,52,2020/02/07 19:40:05
